route_id,plane_iata_code
2054,320
2055,320
2056,320
2057,320
2058,320
2059,320
2060,320
2061,320
2062,320
2063,320
2064,320
2065,320
2066,320
2067,320
2068,320
2069,320
2070,320
2071,320
2072,320
2073,320
2074,320
2075,320
2076,320
2077,320
2078,320
2079,320
2080,320
2081,320
2082,320
2083,320
2084,320
2085,320
2086,320
2087,320
2088,320
2089,320
2090,320
2091,320
2092,320
2093,320
2094,320
2095,320
2096,320
2097,320
2098,320
2099,320
2100,320
2101,320
2102,320
2103,320
2104,320
2105,320
2106,320
2107,320
2108,320
2109,320
2110,320
2111,320
2112,320
2113,320
2114,320
2115,320
2116,320
2117,320
2118,320
2119,320
2120,320
2121,320
2122,320
2123,320
2124,320
2125,320
2126,320
2127,320
2128,320
2129,320
2130,320
2131,320
2132,320
2133,320
2134,320
2135,320
2136,320
2137,320
2138,320
2139,320
2140,320
2141,320
2142,320
2143,320
2144,320
2145,320
2146,320
2147,320
2148,320
2149,320
2150,320
2151,320
2152,320
2153,320
2154,320
2155,320
2156,320
2157,320
2158,320
2159,320
2160,AT4
2161,320
2162,320
2163,320
2164,AT4
2165,320
2166,320
2167,320
2168,320
2169,320
2170,320
2171,320
2172,AT7
2173,AT7
2174,738
2174,73G
2175,738
2176,738
2177,TU5
2178,738
2179,AN4
2180,TU3
2181,738
2181,73G
2182,738
2183,738
2184,738
2185,738
2186,738
2187,TU3
2188,TU5
2188,738
2189,AN4
2190,TU3
2190,AN4
2191,738
2192,738
2193,TU5
2193,738
2194,TU5
2195,TU5
2196,AN4
2197,TU5
2198,AN4
2199,AN4
2200,AN4
2201,TU3
2201,AN4
2202,AN4
2203,AN4
2204,ATR
2205,ATR
2206,ATR
2207,ATR
2208,ATR
2209,ATR
2210,ATR
2211,ATR
2212,ATR
2213,ATR
2214,ATR
2215,ATR
2216,ATR
2217,ATR
2218,ATR
2219,ATR
2220,ATR
2221,ATR
2222,ATR
2223,ATR
2224,ATR
2225,ATR
2226,YK2
2226,E90
2227,YK2
2228,YK2
2229,E90
2230,E90
2230,YK2
2231,YK2
2232,YK2
2233,E90
2234,YK2
2235,YK2
2236,320
2237,320
2238,737
2239,737
2240,737
2241,737
2242,737
2243,737
2244,737
2245,737
2246,737
2247,737
2247,738
2248,737
2249,737
2250,737
2251,737
2252,737
2253,737
2254,737
2255,737
2256,737
2257,737
2258,737
2259,737
2260,737
2261,737
2262,737
2263,737
2264,737
2265,737
2266,737
2267,737
2268,737
2269,737
2270,737
2273,AT4
2274,AT4
2275,AT4
2276,AT4
2277,AT7
2278,AT7
2279,AT7
2280,AT7
2281,AT7
2282,AT7
2283,AT4
2284,AT4
2285,AT4
2286,AT4
2287,737
2288,AT4
2289,AT4
2291,AT4
2292,AT4
2293,AT4
2294,DHT
2297,AT4
2298,AT4
2300,AT4
2301,AT4
2301,AT7
2302,AT4
2303,AT4
2304,AT7
2305,AT7
2306,AT7
2307,AT4
2307,AT7
2308,AT4
2309,DHT
2311,AT4
2312,AT4
2313,AT4
2314,AT4
2316,AT4
2317,AT4
2319,AT4
2320,AT4
2322,AT4
2323,AT4
2324,AT4
2325,AT4
2330,AT4
2331,AT4
2332,AT4
2333,AT4
2334,AT4
2335,AT7
2336,AT7
2337,AT7
2338,AT7
2339,737
2340,AT4
2340,AT7
2341,AT7
2341,AT4
2342,AT4
2342,AT7
2345,AT4
2346,AT4
2347,320
2348,320
2349,320
2350,320
2351,320
2352,320
2406,PAG
2407,PAG
2425,PAG
2426,PAG
2438,PAG
2439,PAG
2453,PAG
2454,PAG
2473,PAG
2475,PAG
2476,PAG
2477,PAG
2478,PAG
2480,PAG
2482,PAG
2483,PAG
2506,PAG
2509,PAG
2510,PAG
2516,PAG
2517,PAG
2525,PAG
2526,PAG
2528,PAG
2529,PAG
2531,M83
2532,M83
2532,F50
2533,M83
2534,M83
2535,M83
2536,M83
2537,F50
2537,M83
2538,M83
2538,F50
2539,M83
2540,M83
2540,F50
2541,M83
2542,M83
2542,F50
2543,F50
2543,M83
2544,M83
2544,F50
2545,M83
2545,F50
2546,M83
2547,F50
2548,F50
2549,M83
2550,M83
2551,M83
2552,M83
2553,733
2554,M83
2555,M83
2556,M83
2557,F50
2558,M83
2559,F50
2560,M83
2561,M83
2562,M83
2563,M83
2564,M83
2565,M83
2566,733
2567,733
2568,733
2569,M83
2570,M83
2571,M83
2572,M83
2573,M83
2574,M83
2575,M83
2576,735
2578,735
2579,752
2580,735
2581,735
2583,735
2584,752
2586,735
2587,735
2588,735
2589,735
2590,735
2591,735
2592,735
2593,752
2595,735
2596,735
2597,733
2598,733
2599,733
2600,733
2601,735
2602,735
2603,735
2604,735
2605,735
2606,735
2607,735
2608,735
2609,752
2610,D28
2611,D28
2612,D28
2613,D28
2614,D28
2615,D28
2616,D28
2617,D28
2618,F50
2619,F50
2620,100
2620,F50
2621,F50
2622,DHT
2623,F50
2624,F50
2625,100
2625,F50
2626,DHT
2627,DHT
2628,DHT
2629,F50
2630,CR2
2631,CR2
2632,CR2
2633,CR2
2634,CR2
2635,CR2
2636,CR2
2637,CR2
2638,CR2
2639,CR2
2640,CR2
2641,CR2
2642,CR2
2643,CR2
2644,CR2
2645,CR2
2646,CR2
2647,CR2
2648,CR2
2649,CR2
2650,CR2
2651,CR2
2652,CR2
2653,CR2
2654,EM2
2655,CR2
2656,CR2
2657,CR2
2658,CR2
2659,CR2
2660,CR2
2661,CR2
2662,CR2
2663,CR2
2664,CR2
2665,CR2
2666,CR2
2667,CR2
2668,CR2
2669,EM2
2670,CR2
2671,CR2
2672,CR2
2673,CR2
2674,CR2
2675,CR2
2676,CR2
2677,CR2
2678,CR2
2679,CR2
2680,CR2
2681,EM2
2682,CR2
2683,EM2
2684,CR2
2685,CR2
2686,CR2
2687,EM2
2688,CR2
2689,EM2
2690,EM2
2691,CR2
2692,CR2
2693,EM2
2694,CR2
2695,CR2
2696,CR2
2697,CR2
2698,CR2
2699,CR2
2700,CR2
2701,CR2
2702,763
2703,763
2704,763
2705,763
2706,763
2707,763
2708,763
2709,763
2710,763
2711,763
2712,763
2713,763
2722,PA2
2728,PA2
2739,PA2
2742,PA2
2747,PA2
2756,PA2
2773,PA2
2778,PA2
2781,M82
2782,M82
2783,M82
2784,M82
2785,M82
2786,M82
2787,738
2788,320
2788,738
2788,737
2789,319
2789,321
2790,738
2791,321
2792,738
2793,738
2794,738
2795,321
2795,319
2796,321
2797,737
2798,321
2798,737
2799,737
2800,737
2801,737
2802,737
2803,737
2804,737
2805,737
2806,738
2807,738
2808,738
2809,321
2810,738
2811,319
2812,319
2813,737
2814,321
2815,737
2816,737
2817,737
2818,737
2819,320
2819,738
2819,737
2820,738
2821,738
2822,321
2822,737
2823,737
2824,737
2825,738
2826,738
2827,737
2828,737
2829,321
2830,737
2830,321
2831,738
2832,737
2833,319
2833,321
2834,737
2835,738
2836,738
2836,737
2836,321
2837,738
2838,737
2839,321
2839,737
2840,737
2841,738
2842,321
2843,738
2843,737
2843,321
2844,738
2845,738
2846,738
2847,738
2848,321
2849,321
2850,737
2850,321
2851,319
2852,737
2853,321
2854,319
2855,738
2856,738
2857,737
2858,737
2859,319
2859,321
2860,321
2861,321
2861,319
2862,319
2863,737
2864,321
2864,319
2865,319
2866,319
2867,319
2868,321
2869,319
2870,321
2871,321
2872,737
2873,737
2874,319
2875,738
2876,321
2877,737
2878,319
2879,738
2880,738
2881,738
2881,737
2882,737
2883,319
2884,738
2885,738
2886,321
2887,737
2888,738
2888,737
2889,321
2890,320
2891,737
