route_id,airline_id,source_airport_id,destination_airport_id,codeshare,stops
63323,4547,3748,3867,,0
63324,4547,2890,3682,,0
63325,4547,2890,3849,,0
63326,4547,2890,3533,,0
63327,4547,2890,3878,,0
63328,4547,2890,3646,,0
63329,4547,3536,3849,,0
63330,4547,3536,3751,,0
63331,4547,3536,3877,,0
63332,4547,3536,3484,,0
63333,4547,3536,3747,,0
63334,4547,3536,3453,,0
63335,4547,3536,3720,,0
63336,4547,3536,3462,,0
63337,4547,3536,3577,,0
63338,4547,3817,3644,,0
63339,4547,3817,3751,,0
63340,4547,3817,3877,,0
63341,4547,3817,3484,,0
63342,4547,3817,3747,,0
63343,4547,3817,3734,,0
63344,4547,3817,3720,,0
63345,4547,3817,3462,,0
63346,4547,3817,3731,,0
63347,4547,3817,3577,,0
63348,4547,3817,3867,,0
63349,4547,3867,3751,,0
63350,4547,3867,3566,,0
63351,4547,3867,3877,,0
63352,4547,3867,3453,,0
63353,4547,3867,3462,,0
63354,4547,3867,3469,,0
63355,4547,3867,3748,,0
63356,4547,3867,3817,,0
63357,4547,3678,3682,,0
63358,4547,3678,3690,,0
63359,4547,3678,3448,,0
63360,4547,3678,3849,,0
63361,4547,3678,3759,,0
63362,4547,3678,3502,,0
63363,4547,3678,3520,,0
63364,4547,3678,3751,,0
63365,4547,3678,3645,,0
63366,4547,3678,7669,,0
63367,4547,3678,3494,,0
63368,4547,3678,3533,,0
63369,4547,3678,3685,,0
63370,4547,3678,3566,,0
63371,4547,3678,3877,,0
63372,4547,3678,3484,,0
63373,4547,3678,3697,,0
63374,4547,3678,3458,,0
63375,4547,3678,3878,,0
63376,4547,3678,3747,,0
63377,4547,3678,3717,,0
63378,4547,3678,3858,,0
63379,4547,3678,3861,,0
63380,4547,3678,3863,,0
63381,4547,3678,3454,,0
63382,4547,3678,3752,,0
63383,4547,3678,3462,,0
63384,4547,3678,3626,,0
63385,4547,3678,3793,,0
63386,4547,3678,3731,,0
63387,4547,3678,3621,,0
63388,4547,3678,3646,,0
63389,4547,3678,3855,,0
63390,4547,3646,3864,,0
63391,4547,3646,3682,,0
63392,4547,3646,3673,,0
63393,4547,3646,3825,,0
63394,4547,3646,3811,,0
63395,4547,3646,3690,,0
63396,4547,3646,3820,,0
63397,4547,3646,3849,,0
63398,4547,3646,4112,Y,0
63399,4547,3646,3759,,0
63400,4547,3646,3627,Y,0
63401,4547,3646,3751,,0
63402,4547,3646,3875,,0
63403,4547,3646,3533,,0
63404,4547,3646,4089,,0
63405,4547,3646,3685,,0
63406,4547,3646,3566,,0
63407,4547,3646,3585,,0
63408,4547,3646,3857,,0
63409,4547,3646,3877,,0
63410,4547,3646,3458,,0
63411,4547,3646,3747,,0
63412,4547,3646,3473,,0
63413,4547,3646,4011,,0
63414,4547,3646,3717,,0
63415,4547,3646,3861,,0
63416,4547,3646,3752,,0
63417,4547,3646,3462,,0
63418,4547,3646,3570,,0
63419,4547,3646,3641,,0
63420,4547,3646,3626,,0
63421,4547,3646,3622,,0
63422,4547,3646,3621,,0
63423,4547,3646,4014,,0
63424,4547,3646,2890,,0
63425,4547,3646,3678,,0
63426,4547,3855,3502,,0
63427,4547,3855,3751,,0
63428,4547,3855,3566,,0
63429,4547,3855,3877,,0
63430,4547,3855,3747,,0
63431,4547,3855,3462,,0
63432,4547,3855,3678,,0
63433,4547,3636,3751,,0
63434,4547,3636,3877,,0
63435,4547,3636,3484,,0
63436,4547,3636,3747,,0
63437,4547,3636,3731,,0
63438,8809,3728,3602,,0
63439,8809,3728,3851,,0
63440,8809,3728,3456,,0
63441,8809,3602,3728,,0
63442,8809,3851,3728,,0
63443,8809,3456,3728,,0
63444,5416,2874,193,,0
63445,5416,3682,3797,Y,0
63446,5416,3682,3697,Y,0
63447,5416,3682,193,Y,0
63448,5416,2895,193,,0
63449,5416,5810,193,,0
63450,5416,4069,193,,0
63451,5416,2875,193,,0
63452,5416,1901,193,,0
63453,5416,1852,49,,0
63454,5416,1852,73,,0
63455,5416,1852,146,,0
63456,5416,1852,156,,0
63457,5416,1852,178,,0
63458,5416,1852,193,,0
63459,5416,3488,193,Y,0
63460,5416,3670,146,Y,0
63461,5416,3670,156,Y,0
63462,5416,3670,178,,0
63463,5416,3670,193,Y,0
63464,5416,3645,193,Y,0
63465,5416,3533,146,,0
63466,5416,3533,193,,0
63467,5416,1926,193,,0
63468,5416,3728,156,,0
63469,5416,3797,146,,0
63470,5416,3797,178,,0
63471,5416,3797,193,,0
63472,5416,1779,193,,0
63473,5416,3514,156,,0
63474,5416,3877,49,,0
63475,5416,3877,120,,0
63476,5416,3877,146,,0
63477,5416,3877,156,,0
63478,5416,3877,160,,0
63479,5416,3877,166,,0
63480,5416,3877,178,,0
63481,5416,3877,184,,0
63482,5416,3877,193,,0
63483,5416,3484,49,,0
63484,5416,3484,156,,0
63485,5416,3484,178,,0
63486,5416,3484,193,Y,0
63487,5416,3697,3682,Y,0
63488,5416,3697,3861,Y,0
63489,5416,3697,73,Y,0
63490,5416,3697,146,Y,0
63491,5416,3697,193,,0
63492,5416,3602,156,,0
63493,5416,1881,193,,0
63494,5416,1780,73,,0
63495,5416,1780,193,,0
63496,5416,3878,73,,0
63497,5416,3878,117,,0
63498,5416,3878,178,,0
63499,5416,3878,189,,0
63500,5416,3878,193,,0
63501,5416,3576,3861,Y,0
63502,5416,3576,146,Y,0
63503,5416,3576,193,Y,0
63504,5416,3858,146,Y,0
63505,5416,3858,193,Y,0
63506,5416,3861,3697,Y,0
63507,5416,3861,3576,Y,0
63508,5416,3515,193,,0
63509,5416,1953,193,,0
63510,5416,3456,156,,0
63511,5416,3830,146,Y,0
63512,5416,3830,156,,0
63513,5416,3830,178,,0
63514,5416,3830,193,Y,0
63515,5416,3462,49,,0
63516,5416,3462,178,,0
63517,5416,1754,193,,0
63518,5416,1761,193,,0
63519,5416,2902,193,,0
63520,5416,3839,49,,0
63521,5416,3839,156,,0
63522,5416,3839,178,,0
63523,5416,1760,73,,0
63524,5416,1760,146,,0
63525,5416,1760,193,,0
63526,5416,1836,49,,0
63527,5416,1836,156,,0
63528,5416,1836,178,,0
63529,5416,3793,193,,0
63530,5416,3731,178,,0
63531,5416,3469,156,,0
63532,5416,3469,178,,0
63533,5416,1840,156,,0
63534,5416,1840,178,,0
63535,5416,2890,193,,0
63536,5416,3867,156,,0
63537,5416,1918,193,,0
63538,5416,2899,193,,0
63539,5416,3646,193,,0
63540,5416,2894,193,,0
63541,5416,1923,193,,0
63542,5416,31,178,,0
63543,5416,33,178,,0
63544,5416,45,193,,0
63545,5416,49,1852,,0
63546,5416,49,3877,,0
63547,5416,49,3484,,0
63548,5416,49,3462,,0
63549,5416,49,3839,,0
63550,5416,49,1836,,0
63551,5416,49,70,,0
63552,5416,49,87,,0
63553,5416,49,90,,0
63554,5416,49,100,,0
63555,5416,49,119,,0
63556,5416,49,120,,0
63557,5416,49,122,,0
63558,5416,49,146,,0
63559,5416,49,156,,0
63560,5416,49,160,,0
63561,5416,49,166,,0
63562,5416,49,175,,0
63563,5416,49,178,,0
63564,5416,49,184,,0
63565,5416,49,193,,0
63566,5416,49,196,,0
63567,5416,70,49,,0
63568,5416,70,73,,0
63569,5416,70,117,,0
63570,5416,70,178,,0
63571,5416,73,1852,,0
63572,5416,73,3697,Y,0
63573,5416,73,1780,,0
63574,5416,73,3878,,0
63575,5416,73,1760,,0
63576,5416,73,70,,0
63577,5416,73,100,,0
63578,5416,73,178,,0
63579,5416,73,189,,0
63580,5416,73,193,,0
63581,5416,78,178,,0
63582,5416,79,178,,0
63583,5416,87,49,,0
63584,5416,87,156,,0
63585,5416,87,178,,0
63586,5416,87,184,,0
63587,5416,87,193,,0
63588,5416,90,49,,0
63589,5416,90,178,,0
63590,5416,90,193,,0
63591,5416,100,49,,0
63592,5416,100,73,,0
63593,5416,100,160,,0
63594,5416,100,178,,0
63595,5416,100,189,,0
63596,5416,100,193,,0
63597,5416,111,193,,0
63598,5416,113,178,,0
63599,5416,117,3878,,0
63600,5416,117,70,,0
63601,5416,117,193,,0
63602,5416,119,49,,0
63603,5416,119,178,,0
63604,5416,120,3877,,0
63605,5416,120,49,,0
63606,5416,120,156,,0
63607,5416,120,160,,0
63608,5416,120,178,,0
63609,5416,120,193,,0
63610,5416,121,160,,0
63611,5416,121,193,,0
63612,5416,122,49,,0
63613,5416,122,178,,0
63614,5416,146,1852,,0
63615,5416,146,3670,Y,0
63616,5416,146,3533,,0
63617,5416,146,3797,,0
63618,5416,146,3877,,0
63619,5416,146,3697,Y,0
63620,5416,146,3576,Y,0
63621,5416,146,3858,Y,0
63622,5416,146,3830,Y,0
63623,5416,146,1760,,0
63624,5416,146,49,,0
63625,5416,146,156,,0
63626,5416,146,160,,0
63627,5416,146,178,,0
63628,5416,146,193,,0
63629,5416,156,1852,,0
63630,5416,156,3670,Y,0
63631,5416,156,3728,,0
63632,5416,156,3514,,0
63633,5416,156,3877,,0
63634,5416,156,3484,,0
63635,5416,156,3602,,0
63636,5416,156,3456,,0
63637,5416,156,3830,,0
63638,5416,156,3839,,0
63639,5416,156,1836,,0
63640,5416,156,3469,,0
63641,5416,156,1840,,0
63642,5416,156,3867,,0
63643,5416,156,49,,0
63644,5416,156,87,,0
63645,5416,156,120,,0
63646,5416,156,146,,0
63647,5416,156,160,,0
63648,5416,156,166,,0
63649,5416,156,168,,0
63650,5416,156,172,,0
63651,5416,156,173,,0
63652,5416,156,178,,0
63653,5416,156,184,,0
63654,5416,156,193,,0
63655,5416,160,3877,,0
63656,5416,160,49,,0
63657,5416,160,100,,0
63658,5416,160,120,,0
63659,5416,160,121,,0
63660,5416,160,146,,0
63661,5416,160,156,,0
63662,5416,160,166,,0
63663,5416,160,174,,0
63664,5416,160,178,,0
63665,5416,160,193,,0
63666,5416,166,3877,,0
63667,5416,166,49,,0
63668,5416,166,156,,0
63669,5416,166,160,,0
63670,5416,166,178,,0
63671,5416,166,193,,0
63672,5416,168,156,,0
63673,5416,168,178,,0
63674,5416,172,156,,0
63675,5416,172,178,,0
63676,5416,173,156,,0
63677,5416,174,160,,0
63678,5416,174,178,,0
63679,5416,175,49,,0
63680,5416,175,178,,0
63681,5416,178,1852,,0
63682,5416,178,3670,,0
63683,5416,178,3797,,0
63684,5416,178,3877,,0
63685,5416,178,3484,,0
63686,5416,178,3878,,0
63687,5416,178,3830,,0
63688,5416,178,3462,,0
63689,5416,178,3839,,0
63690,5416,178,1836,,0
63691,5416,178,3731,,0
63692,5416,178,3469,,0
63693,5416,178,1840,,0
63694,5416,178,31,,0
63695,5416,178,33,,0
63696,5416,178,49,,0
63697,5416,178,70,,0
63698,5416,178,73,,0
63699,5416,178,78,,0
63700,5416,178,79,,0
63701,5416,178,87,,0
63702,5416,178,90,,0
63703,5416,178,100,,0
63704,5416,178,113,,0
63705,5416,178,119,,0
63706,5416,178,120,,0
63707,5416,178,122,,0
63708,5416,178,146,,0
63709,5416,178,156,,0
63710,5416,178,160,,0
63711,5416,178,166,,0
63712,5416,178,168,,0
63713,5416,178,172,,0
63714,5416,178,174,,0
63715,5416,178,175,,0
63716,5416,178,184,,0
63717,5416,178,193,,0
63718,5416,182,193,,0
63719,5416,184,3877,,0
63720,5416,184,49,,0
63721,5416,184,87,,0
63722,5416,184,156,,0
63723,5416,184,178,,0
63724,5416,184,193,,0
63725,5416,189,3878,,0
63726,5416,189,73,,0
63727,5416,189,100,,0
63728,5416,189,193,,0
63729,5416,193,2874,,0
63730,5416,193,3682,Y,0
63731,5416,193,2895,,0
63732,5416,193,5810,,0
63733,5416,193,4069,,0
63734,5416,193,2875,,0
63735,5416,193,1901,,0
63736,5416,193,1852,,0
63737,5416,193,3488,Y,0
63738,5416,193,3670,Y,0
63739,5416,193,3645,Y,0
63740,5416,193,3533,,0
63741,5416,193,1926,,0
63742,5416,193,3797,,0
63743,5416,193,1779,,0
63744,5416,193,3877,,0
63745,5416,193,3484,Y,0
63746,5416,193,3697,,0
63747,5416,193,1881,,0
63748,5416,193,1780,,0
63749,5416,193,3878,,0
63750,5416,193,3576,Y,0
63751,5416,193,3858,Y,0
63752,5416,193,3515,,0
63753,5416,193,1953,,0
63754,5416,193,3830,,0
63755,5416,193,1754,,0
63756,5416,193,1761,,0
63757,5416,193,2902,,0
63758,5416,193,1760,,0
63759,5416,193,3793,,0
63760,5416,193,2890,,0
63761,5416,193,1918,,0
63762,5416,193,2899,,0
63763,5416,193,3646,,0
63764,5416,193,2894,,0
63765,5416,193,1923,,0
63766,5416,193,45,,0
63767,5416,193,49,,0
63768,5416,193,73,,0
63769,5416,193,87,,0
63770,5416,193,90,,0
63771,5416,193,100,,0
63772,5416,193,111,,0
63773,5416,193,117,,0
63774,5416,193,120,,0
63775,5416,193,121,,0
63776,5416,193,146,,0
63777,5416,193,156,,0
63778,5416,193,160,,0
63779,5416,193,166,,0
63780,5416,193,178,,0
63781,5416,193,182,,0
63782,5416,193,184,,0
63783,5416,193,189,,0
63784,5416,196,49,,0
63785,13757,1525,2944,,0
63786,13757,1525,2945,,0
63787,13757,344,2944,,0
63788,13757,2940,3972,,0
63789,13757,373,2944,,0
63790,13757,373,2945,,0
63791,13757,1555,2945,,0
63792,13757,3986,2944,,0
63793,13757,1222,2944,,0
63794,13757,1222,2945,,0
63795,13757,6105,3972,,0
63796,13757,2944,1525,,0
63797,13757,2944,344,,0
63798,13757,2944,373,,0
63799,13757,2944,3986,,0
63800,13757,2944,1222,,0
63801,13757,2944,671,,0
63802,13757,2944,3972,,0
63803,13757,2944,1197,,0
63804,13757,2944,1539,,0
63805,13757,2944,1246,,0
63806,13757,2944,3959,,0
63807,13757,671,2944,,0
63808,13757,3972,2940,,0
63809,13757,3972,6105,,0
63810,13757,3972,2944,,0
63811,13757,1197,2944,,0
63812,13757,2945,1525,,0
63813,13757,2945,373,,0
63814,13757,2945,1555,,0
63815,13757,2945,1222,,0
63816,13757,2945,1561,,0
63817,13757,2945,1590,,0
63818,13757,2945,1539,,0
63819,13757,2945,1246,,0
63820,13757,1561,2945,,0
63821,13757,1590,2945,,0
63822,13757,1539,2944,,0
63823,13757,1539,2945,,0
63824,13757,1246,2944,,0
63825,13757,1246,2945,,0
63826,13757,3959,2944,,0
63827,1441,1212,16,,0
63828,1441,1382,16,,0
63829,1441,609,16,,0
63830,1441,16,1212,,0
63831,1441,16,1382,,0
63832,1441,16,609,,0
63833,1441,16,502,,0
63834,1441,16,337,,0
63835,1441,502,16,,0
63836,1441,337,16,,0
63837,1792,580,503,,0
63838,1792,299,503,,0
63839,1792,1403,503,,0
63840,1792,1278,503,,0
63841,1792,488,535,,0
63842,1792,488,534,,0
63843,1792,488,499,,0
63844,1792,488,1386,,0
63845,1792,1408,503,,0
63846,1792,338,503,,0
63847,1792,599,503,,0
63848,1792,535,488,,0
63849,1792,1563,503,,0
63850,1792,534,488,,0
63851,1792,499,488,,0
63852,1792,503,580,,0
63853,1792,503,299,,0
63854,1792,503,1403,,0
63855,1792,503,1278,,0
63856,1792,503,1408,,0
63857,1792,503,338,,0
63858,1792,503,599,,0
63859,1792,503,1563,,0
63860,1792,503,1418,,0
63861,1792,503,1386,,0
63862,1792,503,591,,0
63863,1792,1418,503,,0
63864,1792,1386,488,,0
63865,1792,1386,503,,0
63866,1792,591,503,,0
63867,3778,1107,2194,,0
63868,3778,2170,2194,,0
63869,3778,2179,2194,,0
63870,3778,2057,2194,,0
63871,3778,2177,2194,,0
63872,3778,3885,3370,,0
63873,3778,3885,2194,,0
63874,3778,3131,2194,,0
63875,3778,2997,2194,,0
63876,3778,1128,2194,,0
63877,3778,3370,3885,,0
63878,3778,3137,2194,,0
63879,3778,1382,2194,,0
63880,3778,3069,2194,,0
63881,3778,3024,2194,,0
63882,3778,3024,3156,Y,0
63883,3778,3024,3316,Y,0
63884,3778,3136,2194,,0
63885,3778,1177,2194,,0
63886,3778,3093,2194,,0
63887,3778,2064,2194,,0
63888,3778,11051,2057,,0
63889,3778,11051,2194,,0
63890,3778,2188,2194,,0
63891,3778,2188,2195,,0
63892,3778,340,2194,,0
63893,3778,4330,2194,,0
63894,3778,2223,2194,,0
63895,3778,1701,2194,,0
63896,3778,3098,2194,,0
63897,3778,2072,2194,,0
63898,3778,2072,2195,,0
63899,3778,2206,2194,,0
63900,3778,2192,2194,,0
63901,3778,3125,2194,,0
63902,3778,3304,2194,,0
63903,3778,2176,2194,,0
63904,3778,2207,2194,,0
63905,3778,507,2194,,0
63906,3778,3105,2194,,0
63907,3778,3144,2194,,0
63908,3778,2194,1107,,0
63909,3778,2194,2170,,0
63910,3778,2194,2179,,0
63911,3778,2194,2057,,0
63912,3778,2194,2177,,0
63913,3778,2194,3885,,0
63914,3778,2194,3131,,0
63915,3778,2194,2997,,0
63916,3778,2194,1128,,0
63917,3778,2194,3137,,0
63918,3778,2194,1382,,0
63919,3778,2194,3069,,0
63920,3778,2194,3024,,0
63921,3778,2194,3136,,0
63922,3778,2194,3093,,0
63923,3778,2194,2064,,0
63924,3778,2194,11051,,0
63925,3778,2194,2188,,0
63926,3778,2194,340,,0
63927,3778,2194,4330,,0
63928,3778,2194,2223,,0
63929,3778,2194,1701,,0
63930,3778,2194,3098,,0
63931,3778,2194,2072,,0
63932,3778,2194,2206,,0
63933,3778,2194,2192,,0
63934,3778,2194,3125,,0
63935,3778,2194,3304,,0
63936,3778,2194,2176,,0
63937,3778,2194,2207,,0
63938,3778,2194,507,,0
63939,3778,2194,3105,,0
63940,3778,2194,3144,,0
63941,3778,2194,2074,,0
63942,3778,2194,3156,,0
63943,3778,2194,346,,0
63944,3778,2194,1524,,0
63945,3778,2194,2082,,0
63946,3778,2194,2195,,0
63947,3778,2194,3153,,0
63948,3778,2194,1186,,0
63949,3778,2194,1678,,0
63950,3778,2074,2194,,0
63951,3778,3156,3024,Y,0
63952,3778,3156,2194,,0
63953,3778,346,2194,,0
63954,3778,1524,2194,,0
63955,3778,2082,2194,,0
63956,3778,3316,3024,Y,0
63957,3778,2195,2188,,0
63958,3778,2195,2072,,0
63959,3778,2195,2194,,0
63960,3778,3153,2194,,0
63961,3778,1186,1177,,0
63962,3778,1678,2194,,0
63963,2681,1055,340,,0
63964,2681,1055,352,,0
63965,2681,1055,350,,0
63966,2681,1688,344,,0
63967,2681,1688,345,,0
63968,2681,1688,340,,0
63969,2681,1688,352,,0
63970,2681,1688,342,,0
63971,2681,1688,346,,0
63972,2681,1688,347,,0
63973,2681,1688,350,,0
63974,2681,1688,393,,0
63975,2681,1423,4091,,0
63976,2681,1423,1051,,0
63977,2681,1423,1452,,0
63978,2681,1423,1458,,0
63979,2681,1423,1054,,0
63980,2681,1423,3998,,0
63981,2681,1423,1472,,0
63982,2681,1423,1056,,0
63983,2681,1423,393,,0
63984,2681,1103,1102,,0
63985,2681,1460,345,,0
63986,2681,1460,340,,0
63987,2681,1460,352,,0
63988,2681,1460,346,,0
63989,2681,1460,350,,0
63990,2681,344,1688,,0
63991,2681,344,1103,,0
63992,2681,344,4091,,0
63993,2681,344,1051,,0
63994,2681,344,1452,,0
63995,2681,344,1458,,0
63996,2681,344,1054,,0
63997,2681,344,346,,0
63998,2681,344,3998,,0
63999,2681,344,1472,,0
64000,2681,344,1056,,0
64001,2681,1715,345,,0
64002,2681,1715,340,,0
64003,2681,1715,352,,0
64004,2681,1715,346,,0
64005,2681,1715,350,,0
64006,2681,345,1688,,0
64007,2681,345,1460,,0
64008,2681,345,1715,,0
64009,2681,345,1626,,0
64010,2681,345,1051,,0
64011,2681,345,1473,,0
64012,2681,345,1452,,0
64013,2681,345,1130,,0
64014,2681,345,1458,,0
64015,2681,345,1054,,0
64016,2681,345,3998,,0
64017,2681,345,1472,,0
64018,2681,345,1056,,0
64019,2681,345,1226,,0
64020,2681,1626,345,,0
64021,2681,1626,340,,0
64022,2681,1626,352,,0
64023,2681,1626,346,,0
64024,2681,1626,350,,0
64025,2681,3986,3998,,0
64026,2681,4091,1423,,0
64027,2681,4091,344,,0
64028,2681,4091,340,,0
64029,2681,4091,352,,0
64030,2681,4091,350,,0
64031,2681,340,1055,,0
64032,2681,340,1688,,0
64033,2681,340,1103,,0
64034,2681,340,1460,,0
64035,2681,340,1715,,0
64036,2681,340,1626,,0
64037,2681,340,4091,,0
64038,2681,340,1051,,0
64039,2681,340,1473,,0
64040,2681,340,1452,,0
64041,2681,340,1458,,0
64042,2681,340,1054,,0
64043,2681,340,1231,,0
64044,2681,340,3998,,0
64045,2681,340,1472,,0
64046,2681,340,1056,,0
64047,2681,340,1226,,0
64048,2681,1051,1423,,0
64049,2681,1051,344,,0
64050,2681,1051,345,,0
64051,2681,1051,340,,0
64052,2681,1051,352,,0
64053,2681,1051,346,,0
64054,2681,1051,350,,0
64055,2681,1051,393,,0
64056,2681,1473,345,,0
64057,2681,1473,340,,0
64058,2681,352,1055,,0
64059,2681,352,1688,,0
64060,2681,352,1103,,0
64061,2681,352,1460,,0
64062,2681,352,1715,,0
64063,2681,352,1626,,0
64064,2681,352,4091,,0
64065,2681,352,1051,,0
64066,2681,352,1452,,0
64067,2681,352,1458,,0
64068,2681,352,1054,,0
64069,2681,352,1231,,0
64070,2681,352,3998,,0
64071,2681,352,1472,,0
64072,2681,352,1056,,0
64073,2681,352,1226,,0
64074,2681,342,1688,,0
64075,2681,342,340,,0
64076,2681,342,1452,,0
64077,2681,342,1231,,0
64078,2681,1452,1423,,0
64079,2681,1452,344,,0
64080,2681,1452,345,,0
64081,2681,1452,340,,0
64082,2681,1452,352,,0
64083,2681,1452,342,,0
64084,2681,1452,346,,0
64085,2681,1452,347,,0
64086,2681,1452,350,,0
64087,2681,1130,345,,0
64088,2681,1458,1423,,0
64089,2681,1458,344,,0
64090,2681,1458,345,,0
64091,2681,1458,340,,0
64092,2681,1458,352,,0
64093,2681,1458,346,,0
64094,2681,1458,350,,0
64095,2681,348,1472,,0
64096,2681,1054,1423,,0
64097,2681,1054,344,,0
64098,2681,1054,345,,0
64099,2681,1054,340,,0
64100,2681,1054,352,,0
64101,2681,1054,346,,0
64102,2681,1054,347,,0
64103,2681,1054,350,,0
64104,2681,1231,340,,0
64105,2681,1231,352,,0
64106,2681,1231,342,,0
64107,2681,1231,350,,0
64108,2681,346,1688,,0
64109,2681,346,1103,,0
64110,2681,346,1460,,0
64111,2681,346,1715,,0
64112,2681,346,345,,0
64113,2681,346,1626,,0
64114,2681,346,1051,,0
64115,2681,346,1452,,0
64116,2681,346,1458,,0
64117,2681,346,1054,,0
64118,2681,346,3998,,0
64119,2681,346,1472,,0
64120,2681,346,1056,,0
64121,2681,346,1226,,0
64122,2681,347,1688,,0
64123,2681,347,1452,,0
64124,2681,347,3998,,0
64125,2681,347,1472,,0
64126,2681,347,1056,,0
64127,2681,347,393,,0
64128,2681,3998,1423,,0
64129,2681,3998,344,,0
64130,2681,3998,345,,0
64131,2681,3998,3986,,0
64132,2681,3998,340,,0
64133,2681,3998,352,,0
64134,2681,3998,346,,0
64135,2681,3998,347,,0
64136,2681,3998,350,,0
64137,2681,3998,393,,0
64138,2681,1472,1423,,0
64139,2681,1472,344,,0
64140,2681,1472,345,,0
64141,2681,1472,340,,0
64142,2681,1472,352,,0
64143,2681,1472,348,,0
64144,2681,1472,346,,0
64145,2681,1472,347,,0
64146,2681,1472,350,,0
64147,2681,1102,344,,0
64148,2681,1102,340,,0
64149,2681,1102,352,,0
64150,2681,1102,346,,0
64151,2681,1102,350,,0
64152,2681,350,1055,,0
64153,2681,350,1688,,0
64154,2681,350,1103,,0
64155,2681,350,1460,,0
64156,2681,350,1715,,0
64157,2681,350,1626,,0
64158,2681,350,4091,,0
64159,2681,350,1051,,0
64160,2681,350,1452,,0
64161,2681,350,1458,,0
64162,2681,350,1054,,0
64163,2681,350,1231,,0
64164,2681,350,346,,0
64165,2681,350,3998,,0
64166,2681,350,1472,,0
64167,2681,350,1056,,0
64168,2681,350,1226,,0
64169,2681,1056,1423,,0
64170,2681,1056,344,,0
64171,2681,1056,345,,0
64172,2681,1056,340,,0
64173,2681,1056,352,,0
64174,2681,1056,346,,0
64175,2681,1056,347,,0
64176,2681,1056,350,,0
64177,2681,1056,393,,0
64178,2681,1226,345,,0
64179,2681,1226,340,,0
64180,2681,1226,352,,0
64181,2681,1226,342,,0
64182,2681,1226,346,,0
64183,2681,1226,350,,0
64184,2681,393,1688,,0
64185,2681,393,1051,,0
64186,2681,393,1054,,0
64187,2681,393,3998,,0
64188,2681,393,1056,,0
64189,1775,4012,3576,,0
64190,1775,3576,4012,,0
64191,1909,1324,309,,0
64192,1909,1324,1335,,0
64193,1909,1324,1353,,0
64194,1909,1324,1354,,0
64195,1909,1324,1418,,0
64196,1909,1324,1386,,0
64197,1909,1324,1273,,0
64198,1909,1321,1350,,0
64199,1909,1321,309,,0
64200,1909,1321,1335,,0
64201,1909,1321,1353,,0
64202,1909,1321,1354,,0
64203,1909,1321,1418,,0
64204,1909,1321,1386,,0
64205,1909,1322,1353,,0
64206,1909,1322,1354,,0
64207,1909,1322,1386,,0
64208,1909,1350,1321,,0
64209,1909,1323,1353,,0
64210,1909,1323,1354,,0
64211,1909,1323,1386,,0
64212,1909,309,1324,,0
64213,1909,309,1321,,0
64214,1909,1335,1324,,0
64215,1909,1335,1321,,0
64216,1909,1353,1324,,0
64217,1909,1353,1321,,0
64218,1909,1353,1322,,0
64219,1909,1353,1323,,0
64220,1909,1353,1524,,0
64221,1909,1524,1353,,0
64222,1909,1354,1324,,0
64223,1909,1354,1321,,0
64224,1909,1354,1322,,0
64225,1909,1354,1323,,0
64226,1909,1418,1324,,0
64227,1909,1418,1321,,0
64228,1909,1386,1324,,0
64229,1909,1386,1321,,0
64230,1909,1386,1322,,0
64231,1909,1386,1323,,0
64232,1909,1273,1324,,0
64233,1034,2671,2688,,0
64234,1034,2672,2673,,0
64235,1034,2673,2672,,0
64236,1034,2673,3797,,0
64237,1034,2673,3576,Y,0
64238,1034,2673,6045,,0
64239,1034,2673,2688,,0
64240,1034,3797,2673,,0
64241,1034,3576,2673,Y,0
64242,1034,3576,2688,,0
64243,1034,6045,2673,,0
64244,1034,2688,2671,,0
64245,1034,2688,2673,,0
64246,1034,2688,3576,,0
64247,4573,1685,1706,,0
64248,4573,1685,1688,,0
64249,4573,1706,1685,,0
64250,4573,1706,580,,0
64251,4573,1706,737,,0
64252,4573,1706,1696,,0
64253,4573,1706,1688,,0
64254,4573,1706,353,,0
64255,4573,1706,1423,,0
64256,4573,1706,1382,,0
64257,4573,1706,344,,0
64258,4573,1706,609,,0
64259,4573,1706,1722,,0
64260,4573,1706,373,,0
64261,4573,1706,345,,0
64262,4573,1706,340,,0
64263,4573,1706,1689,,0
64264,4573,1706,352,,0
64265,4573,1706,342,,0
64266,4573,1706,421,,0
64267,4573,1706,1335,,0
64268,4573,1706,346,,0
64269,4573,1706,1418,,0
64270,4573,1706,4317,,0
64271,4573,1706,350,,0
64272,4573,1706,1435,,0
64273,4573,1706,351,,0
64274,4573,1706,1726,,0
64275,4573,1706,1613,,0
64276,4573,1706,1678,,0
64277,4573,580,1706,,0
64278,4573,580,1696,,0
64279,4573,737,1706,,0
64280,4573,1696,1706,,0
64281,4573,1696,580,,0
64282,4573,1688,1685,,0
64283,4573,1688,1706,,0
64284,4573,1688,1423,,0
64285,4573,1688,344,,0
64286,4573,1688,345,,0
64287,4573,1688,340,,0
64288,4573,1688,1609,,0
64289,4573,1688,352,,0
64290,4573,1688,342,,0
64291,4573,1688,348,,0
64292,4573,1688,1611,,0
64293,4573,1688,346,,0
64294,4573,1688,347,,0
64295,4573,1688,371,,0
64296,4573,1688,4317,,0
64297,4573,1688,350,,0
64298,4573,1688,1612,,0
64299,4573,1688,351,,0
64300,4573,1688,1613,,0
64301,4573,1688,1678,,0
